x,t,RePsi,ImPsi,AbsPsi,Phase
0.41,0.15,0.569966,-1.10779,1.24582,-1.09561
0.42,0.15,0.602133,-1.07792,1.2347,-1.06137
0.43,0.15,0.634368,-1.04604,1.22336,-1.02565
0.44,0.15,0.666561,-1.01227,1.21202,-0.988481
0.45,0.15,0.698602,-0.976772,1.20089,-0.949932
0.46,0.15,0.730379,-0.939696,1.19016,-0.910082
0.47,0.15,0.761776,-0.901199,1.18003,-0.869042
0.48,0.15,0.792679,-0.86144,1.17065,-0.826944
0.49,0.15,0.822972,-0.820582,1.16217,-0.783944
0.5,0.15,0.852538,-0.778788,1.1547,-0.74022
0.51,0.15,0.881264,-0.736227,1.14833,-0.695969
0.52,0.15,0.909034,-0.693063,1.1431,-0.651401
0.53,0.15,0.935734,-0.649465,1.13904,-0.606735
0.54,0.15,0.961253,-0.605599,1.13612,-0.562193
0.55,0.15,0.985482,-0.561629,1.13429,-0.517995
0.56,0.15,1.00831,-0.517719,1.13346,-0.47435
0.57,0.15,1.02965,-0.47403,1.13352,-0.431454
0.58,0.15,1.04938,-0.43072,1.13433,-0.389485
0.59,0.15,1.06741,-0.387942,1.13572,-0.3486
0.6,0.15,1.08365,-0.345847,1.1375,-0.308932
0.61,0.15,1.09802,-0.304579,1.13948,-0.270587
0.62,0.15,1.11042,-0.264278,1.14144,-0.233651
0.63,0.15,1.1208,-0.225077,1.14317,-0.198183
0.64,0.15,1.12906,-0.187103,1.14446,-0.164224
0.65,0.15,1.13515,-0.150476,1.14508,-0.131793
0.66,0.15,1.13901,-0.115309,1.14483,-0.100893
0.67,0.15,1.14058,-0.0817071,1.1435,-0.0715142
0.68,0.15,1.13983,-0.0497665,1.14091,-0.0436337
0.69,0.15,1.1367,-0.0195755,1.13687,-0.0172196
0.7,0.15,1.13118,0.00878634,1.13122,0.00776725
0.71,0.15,1.12324,0.0352488,1.12379,0.0313711
0.72,0.15,1.11285,0.0597508,1.11446,0.0536401
0.73,0.15,1.10002,0.082241,1.10309,0.0746244
0.74,0.15,1.08474,0.102678,1.08959,0.0943753
0.75,0.15,1.06702,0.121029,1.07386,0.112945
0.76,0.15,1.04687,0.137273,1.05583,0.130383
0.77,0.15,1.02432,0.151397,1.03544,0.146741
0.78,0.15,0.999388,0.163399,1.01266,0.162065
0.79,0.15,0.972126,0.173287,0.98745,0.176403
0.8,0.15,0.942573,0.181079,0.959809,0.189799
0.81,0.15,0.910783,0.186801,0.929742,0.202294
0.82,0.15,0.876817,0.190491,0.897271,0.213928
0.83,0.15,0.840743,0.192193,0.862431,0.224738
0.84,0.15,0.802635,0.191964,0.825272,0.234757
0.85,0.15,0.762575,0.189867,0.785857,0.244019
0.86,0.15,0.720652,0.185974,0.744261,0.252553
0.87,0.15,0.676958,0.180365,0.700574,0.260386
0.88,0.15,0.631595,0.17313,0.654894,0.267544
0.89,0.15,0.584668,0.164362,0.607331,0.274048
0.9,0.15,0.536288,0.154166,0.558007,0.27992
0.91,0.15,0.486572,0.142648,0.507051,0.285179
0.92,0.15,0.435639,0.129925,0.454601,0.289841
0.93,0.15,0.383615,0.116115,0.400803,0.29392
0.94,0.15,0.330627,0.101345,0.34581,0.29743
0.95,0.15,0.276807,0.0857422,0.289782,0.300382
0.96,0.15,0.222289,0.0694408,0.232883,0.302785
0.97,0.15,0.16721,0.0525765,0.175281,0.304646
0.98,0.15,0.111709,0.0352877,0.11715,0.305971
0.99,0.15,0.0559251,0.017715,0.0586638,0.306764
0,0.16,0,0,0,0
0.01,0.16,-0.0113122,-0.0613959,0.0624293,-1.753
0.02,0.16,-0.0225041,-0.122626,0.124674,-1.7523
0.03,0.16,-0.0334561,-0.183524,0.186549,-1.75111
0.04,0.16,-0.0440496,-0.243926,0.247872,-1.74946
0.05,0.16,-0.0541677,-0.30367,0.308463,-1.74732
0.06,0.16,-0.0636955,-0.362595,0.368147,-1.74469
0.07,0.16,-0.072521,-0.420544,0.426751,-1.74156
0.08,0.16,-0.0805354,-0.477362,0.484108,-1.73793
0.09,0.16,-0.0876335,-0.5329,0.540057,-1.73378
0.1,0.16,-0.0937143,-0.587012,0.594445,-1.72911
0.11,0.16,-0.0986817,-0.639557,0.647125,-1.72389
0.12,0.16,-0.102444,-0.690399,0.697959,-1.71811
0.13,0.16,-0.104917,-0.739411,0.746817,-1.71175
0.14,0.16,-0.10602,-0.786468,0.793582,-1.70479
0.15,0.16,-0.10568,-0.831454,0.838144,-1.69722
0.16,0.16,-0.10383,-0.874261,0.880405,-1.68901
0.17,0.16,-0.100411,-0.914787,0.920281,-1.68012
0.18,0.16,-0.0953706,-0.952937,0.957698,-1.67054
0.19,0.16,-0.0886646,-0.988627,0.992595,-1.66024
0.2,0.16,-0.0802561,-1.02178,1.02493,-1.64918
0.21,0.16,-0.0701163,-1.05233,1.05466,-1.63733
0.22,0.16,-0.0582249,-1.08021,1.08177,-1.62465
0.23,0.16,-0.0445698,-1.10537,1.10627,-1.6111
0.24,0.16,-0.0291474,-1.12778,1.12815,-1.59664
0.25,0.16,-0.0119625,-1.14739,1.14746,-1.58122
0.26,0.16,0.0069711,-1.1642,1.16422,-1.56481
0.27,0.16,0.0276315,-1.17818,1.1785,-1.54735
0.28,0.16,0.0499879,-1.18932,1.19037,-1.52879
0.29,0.16,0.0740012,-1.19765,1.19993,-1.50909
0.3,0.16,0.099624,-1.20317,1.20728,-1.48818
0.31,0.16,0.1268,-1.2059,1.21255,-1.46603
0.32,0.16,0.155467,-1.20588,1.21586,-1.44258
0.33,0.16,0.185552,-1.20314,1.21737,-1.41778
0.34,0.16,0.216975,-1.19775,1.21725,-1.39159
0.35,0.16,0.249651,-1.18976,1.21567,-1.36396
0.36,0.16,0.283487,-1.17924,1.21283,-1.33487
0.37,0.16,0.31838,-1.16625,1.20893,-1.3043
0.38,0.16,0.354226,-1.15089,1.20417,-1.27221
0.39,0.16,0.390911,-1.13325,1.19878,-1.23863
0.4,0.16,0.428318,-1.11342,1.19296,-1.20356
0.41,0.16,0.466323,-1.0915,1.18694,-1.16704
0.42,0.16,0.504799,-1.0676,1.18093,-1.12912
0.43,0.16,0.543613,-1.04184,1.17513,-1.08987
0.44,0.16,0.58263,-1.01433,1.16976,-1.04942
0.45,0.16,0.621712,-0.98521,1.16497,-1.00786
0.46,0.16,0.660717,-0.954596,1.16095,-0.965363
0.47,0.16,0.699502,-0.922621,1.15781,-0.922088
0.48,0.16,0.737922,-0.889421,1.15568,-0.878226
0.49,0.16,0.775832,-0.855132,1.15463,-0.833982
0.5,0.16,0.813085,-0.819894,1.1547,-0.789568
0.51,0.16,0.849535,-0.783847,1.15591,-0.745204
0.52,0.16,0.885038,-0.747132,1.15823,-0.701106
0.53,0.16,0.91945,-0.709891,1.16161,-0.657484
0.54,0.16,0.952629,-0.672263,1.16595,-0.614536
0.55,0.16,0.984436,-0.63439,1.17114,-0.572442
0.56,0.16,1.01473,-0.59641,1.17703,-0.531363
0.57,0.16,1.04339,-0.558459,1.18345,-0.491436
0.58,0.16,1.07028,-0.520673,1.19021,-0.452775
0.59,0.16,1.09528,-0.483183,1.19712,-0.415471
0.6,0.16,1.11826,-0.446116,1.20396,-0.37959
0.61,0.16,1.13912,-0.409596,1.21052,-0.345177
0.62,0.16,1.15775,-0.373742,1.21658,-0.312258
0.63,0.16,1.17404,-0.33867,1.22192,-0.280841
0.64,0.16,1.18792,-0.304489,1.22632,-0.25092
0.65,0.16,1.19928,-0.271301,1.22958,-0.222476
0.66,0.16,1.20805,-0.239205,1.2315,-0.195481
0.67,0.16,1.21416,-0.208291,1.2319,-0.169898
0.68,0.16,1.21755,-0.178644,1.23059,-0.145684
0.69,0.16,1.21817,-0.150341,1.22741,-0.122794
0.7,0.16,1.21597,-0.123451,1.22222,-0.101178
0.71,0.16,1.21092,-0.0980374,1.21489,-0.0807846
0.72,0.16,1.203,-0.0741542,1.20528,-0.0615633
0.73,0.16,1.19218,-0.0518481,1.1933,-0.0434629
0.74,0.16,1.17846,-0.0311577,1.17887,-0.0264333
0.75,0.16,1.16184,-0.0121131,1.1619,-0.0104255
0.76,0.16,1.14234,0.0052633,1.14235,0.00460745
0.77,0.16,1.11997,0.0209578,1.12017,0.0187106
0.78,0.16,1.09478,0.0349649,1.09534,0.0319269
0.79,0.16,1.06681,0.0472872,1.06785,0.044297
0.8,0.16,1.03609,0.0579356,1.03771,0.0558592
0.81,0.16,1.00271,0.0669291,1.00494,0.0666495
0.82,0.16,0.966716,0.0742944,0.969566,0.0767016
0.83,0.16,0.928198,0.0800663,0.931645,0.0860469
0.84,0.16,0.887243,0.084287,0.891237,0.0947145
0.85,0.16,0.843945,0.0870059,0.848418,0.102731
0.86,0.16,0.798409,0.0882799,0.803275,0.110122
0.87,0.16,0.750747,0.0881722,0.755907,0.11691
0.88,0.16,0.701077,0.0867529,0.706424,0.123116
0.89,0.16,0.649527,0.0840979,0.654948,0.128759
0.9,0.16,0.596228,0.080289,0.60161,0.133856
0.91,0.16,0.54132,0.0754133,0.546548,0.138423
0.92,0.16,0.484947,0.0695631,0.489911,0.142473
0.93,0.16,0.427259,0.0628348,0.431855,0.146018
0.94,0.16,0.368409,0.0553292,0.372541,0.14907
0.95,0.16,0.308557,0.0471506,0.312138,0.151637
0.96,0.16,0.247863,0.0384062,0.250821,0.153727
0.97,0.16,0.186492,0.0292062,0.188765,0.155346
0.98,0.16,0.124612,0.0196625,0.126154,0.1565
0.99,0.16,0.0623914,0.00988889,0.0631702,0.15719
0,0.17,0,0,0,0
0.01,0.17,-0.0188879,-0.0547051,0.0578741,-1.90325
0.02,0.17,-0.0376296,-0.109274,0.115572,-1.90244
0.03,0.17,-0.0560793,-0.163572,0.172918,-1.90108
0.04,0.17,-0.0740928,-0.217463,0.229739,-1.89918
0.05,0.17,-0.0915277,-0.270815,0.285863,-1.89672
0.06,0.17,-0.108244,-0.323495,0.341124,-1.89369
0.07,0.17,-0.124105,-0.375375,0.395359,-1.8901
0.08,0.17,-0.138979,-0.426329,0.44841,-1.88592
0.09,0.17,-0.152735,-0.476232,0.500125,-1.88115
0.1,0.17,-0.165252,-0.524965,0.55036,-1.87576
0.11,0.17,-0.176411,-0.572412,0.598979,-1.86975
0.12,0.17,-0.1861,-0.618461,0.645854,-1.86309
0.13,0.17,-0.194214,-0.663005,0.690865,-1.85575
0.14,0.17,-0.200655,-0.705942,0.733905,-1.84773
0.15,0.17,-0.205331,-0.747176,0.774875,-1.83899
0.16,0.17,-0.20816,-0.786615,0.813691,-1.82949
0.17,0.17,-0.209067,-0.824174,0.850278,-1.81922
0.18,0.17,-0.207986,-0.859775,0.884574,-1.80814
0.19,0.17,-0.204861,-0.893345,0.916534,-1.79622
0.2,0.17,-0.199644,-0.924819,0.946122,-1.78341
0.21,0.17,-0.192297,-0.954137,0.973322,-1.76967
0.22,0.17,-0.18279,-0.981248,0.998128,-1.75497
0.23,0.17,-0.171107,-1.00611,1.02055,-1.73925
0.24,0.17,-0.157238,-1.02868,1.04062,-1.72248
0.25,0.17,-0.141185,-1.04893,1.05839,-1.70459
0.26,0.17,-0.12296,-1.06683,1.0739,-1.68555
0.27,0.17,-0.102585,-1.08239,1.08724,-1.66529
0.28,0.17,-0.0800919,-1.09557,1.0985,-1.64377
0.29,0.17,-0.055523,-1.10639,1.10779,-1.62094
0.3,0.17,-0.0289304,-1.11486,1.11523,-1.59674
0.31,0.17,-0.00037594,-1.12098,1.12098,-1.57113
0.32,0.17,0.0300689,-1.12478,1.12518,-1.54407
0.33,0.17,0.0623233,-1.12629,1.12801,-1.51552
0.34,0.17,0.0962976,-1.12554,1.12965,-1.48545
0.35,0.17,0.131893,-1.12257,1.1303,-1.45384
0.36,0.17,0.169003,-1.11745,1.13015,-1.42069
0.37,0.17,0.207513,-1.11021,1.12943,-1.38602
0.38,0.17,0.247299,-1.10092,1.12836,-1.34983
0.39,0.17,0.288233,-1.08965,1.12713,-1.3122
0.4,0.17,0.330178,-1.07648,1.12598,-1.27319
0.41,0.17,0.372992,-1.06147,1.1251,-1.23288
0.42,0.17,0.416528,-1.04472,1.12469,-1.19141
0.43,0.17,0.460631,-1.02631,1.12494,-1.14892
0.44,0.17,0.505146,-1.00632,1.12599,-1.10557
0.45,0.17,0.54991,-0.984865,1.12799,-1.06156
0.46,0.17,0.59476,-0.962032,1.13104,-1.01708
0.47,0.17,0.639528,-0.937924,1.13521,-0.972352
0.48,0.17,0.684046,-0.912646,1.14054,-0.927603
0.49,0.17,0.728144,-0.886303,1.14705,-0.883052
0.5,0.17,0.771651,-0.859004,1.1547,-0.838916
0.51,0.17,0.814396,-0.830857,1.16343,-0.795403
0.52,0.17,0.85621,-0.801972,1.17314,-0.7527
0.53,0.17,0.896924,-0.77246,1.18371,-0.710978
0.54,0.17,0.936373,-0.742429,1.19499,-0.670383
0.55,0.17,0.974391,-0.711992,1.2068,-0.631037
0.56,0.17,1.01082,-0.681255,1.21896,-0.593037
0.57,0.17,1.0455,-0.650327,1.23126,-0.556456
0.58,0.17,1.07829,-0.619314,1.24349,-0.521345
0.59,0.17,1.10903,-0.588319,1.25542,-0.487733
0.6,0.17,1.13759,-0.557443,1.26683,-0.455633
0.61,0.17,1.16383,-0.526786,1.2775,-0.42504
0.62,0.17,1.18763,-0.496442,1.28721,-0.395937
0.63,0.17,1.20886,-0.466502,1.29575,-0.368295
0.64,0.17,1.22742,-0.437054,1.30291,-0.342078
0.65,0.17,1.2432,-0.408182,1.30849,-0.317243
0.66,0.17,1.25611,-0.379965,1.31232,-0.293743
0.67,0.17,1.26606,-0.352475,1.31421,-0.271527
0.68,0.17,1.27298,-0.325783,1.31401,-0.250544
0.69,0.17,1.27681,-0.299952,1.31157,-0.230739
0.7,0.17,1.27749,-0.27504,1.30676,-0.212061
0.71,0.17,1.27497,-0.251099,1.29946,-0.194456
0.72,0.17,1.26923,-0.228176,1.28957,-0.177876
0.73,0.17,1.26023,-0.206312,1.27701,-0.16227
0.74,0.17,1.24798,-0.18554,1.2617,-0.147591
0.75,0.17,1.23246,-0.165889,1.24358,-0.133796
0.76,0.17,1.2137,-0.147382,1.22262,-0.12084
0.77,0.17,1.19171,-0.130033,1.19878,-0.108684
0.78,0.17,1.16653,-0.113852,1.17207,-0.0972909
0.79,0.17,1.1382,-0.0988424,1.14248,-0.0866239
0.8,0.17,1.10677,-0.085001,1.11003,-0.0766502
0.81,0.17,1.07233,-0.0723185,1.07476,-0.0673389
0.82,0.17,1.03493,-0.0607797,1.03671,-0.058661
0.83,0.17,0.994671,-0.0503632,0.995946,-0.0505898
0.84,0.17,0.951651,-0.0410421,0.952536,-0.0431006
0.85,0.17,0.905975,-0.0327838,0.906568,-0.0361705
0.86,0.17,0.857761,-0.0255504,0.858141,-0.0297786
0.87,0.17,0.807133,-0.0192986,0.807364,-0.0239055
0.88,0.17,0.754228,-0.0139804,0.754357,-0.0185339
0.89,0.17,0.699186,-0.00954287,0.699251,-0.0136477
0.9,0.17,0.642159,-0.00592889,0.642186,-0.00923248
0.91,0.17,0.583303,-0.00307714,0.583311,-0.00527532
0.92,0.17,0.522782,-0.000922543,0.522783,-0.00176468
0.93,0.17,0.460766,0.000603434,0.460767,0.00130963
0.94,0.17,0.39743,0.00157243,0.397433,0.00395647
0.95,0.17,0.332953,0.00205883,0.33296,0.00618346
0.96,0.17,0.26752,0.00213939,0.267528,0.00799695
0.97,0.17,0.201317,0.00189286,0.201326,0.00940213
0.98,0.17,0.134534,0.00139961,0.134542,0.010403
0.99,0.17,0.0673642,0.000741196,0.0673683,0.0110024
0,0.18,0,0,0,0
0.01,0.18,-0.0248478,-0.046872,0.0530509,-2.05825
0.02,0.18,-0.0495299,-0.0936423,0.105934,-2.05732
0.03,0.18,-0.0738811,-0.14021,0.158484,-2.05576
0.04,0.18,-0.0977379,-0.186473,0.210535,-2.05357
0.05,0.18,-0.120939,-0.232333,0.261925,-2.05074
0.06,0.18,-0.143325,-0.277691,0.312497,-2.04727
0.07,0.18,-0.164742,-0.32245,0.362096,-2.04313
0.08,0.18,-0.185038,-0.366515,0.410575,-2.03832
0.09,0.18,-0.204068,-0.409792,0.457792,-2.03283
0.1,0.18,-0.221692,-0.452193,0.503613,-2.02662
0.11,0.18,-0.237774,-0.493628,0.54791,-2.01969
0.12,0.18,-0.252188,-0.534014,0.590567,-2.012
0.13,0.18,-0.264813,-0.573268,0.631476,-2.00353
0.14,0.18,-0.275536,-0.611313,0.67054,-1.99426
0.15,0.18,-0.284255,-0.648075,0.707673,-1.98414
0.16,0.18,-0.290873,-0.683483,0.742802,-1.97315
0.17,0.18,-0.295304,-0.717471,0.775866,-1.96125
0.18,0.18,-0.297473,-0.749977,0.806818,-1.94841
0.19,0.18,-0.297313,-0.780945,0.835625,-1.93456
0.2,0.18,-0.294767,-0.810321,0.862269,-1.91968
0.21,0.18,-0.289792,-0.838058,0.886747,-1.90372
0.22,0.18,-0.282351,-0.864113,0.909073,-1.88661
0.23,0.18,-0.272422,-0.888448,0.929276,-1.86832
0.24,0.18,-0.259993,-0.911031,0.947403,-1.84879
0.25,0.18,-0.245062,-0.931833,0.963519,-1.82796
0.26,0.18,-0.227639,-0.950833,0.977703,-1.80578
0.27,0.18,-0.207747,-0.968014,0.990056,-1.7822
0.28,0.18,-0.185417,-0.983364,1.00069,-1.75716
0.29,0.18,-0.160695,-0.996876,1.00975,-1.73062
0.3,0.18,-0.133636,-1.00855,1.01736,-1.70253
0.31,0.18,-0.104305,-1.01839,1.02372,-1.67286
0.32,0.18,-0.0727797,-1.0264,1.02898,-1.64159
0.33,0.18,-0.039147,-1.0326,1.03334,-1.60869
0.34,0.18,-0.00350444,-1.03701,1.03702,-1.57418
0.35,0.18,0.034041,-1.03965,1.04021,-1.53807
0.36,0.18,0.0733727,-1.04055,1.04313,-1.5004
0.37,0.18,0.114365,-1.03974,1.04601,-1.46124
0.38,0.18,0.156885,-1.03727,1.04906,-1.42069
0.39,0.18,0.20079,-1.03316,1.05249,-1.37884
0.4,0.18,0.24593,-1.02747,1.0565,-1.33586
0.41,0.18,0.292151,-1.02025,1.06126,-1.29191
0.42,0.18,0.339288,-1.01156,1.06694,-1.24718
0.43,0.18,0.387174,-1.00143,1.07367,-1.20188
0.44,0.18,0.435636,-0.989944,1.08156,-1.15624
0.45,0.18,0.484496,-0.977155,1.09067,-1.1105
0.46,0.18,0.533573,-0.963129,1.10105,-1.06489
0.47,0.18,0.582682,-0.947932,1.1127,-1.01965
0.48,0.18,0.631639,-0.931635,1.12557,-0.974996
0.49,0.18,0.680254,-0.914308,1.13961,-0.93114
0.5,0.18,0.728339,-0.896022,1.1547,-0.888264
0.51,0.18,0.775705,-0.876853,1.17072,-0.846529
0.52,0.18,0.822164,-0.856874,1.18751,-0.806068
0.53,0.18,0.86753,-0.836159,1.20489,-0.766987
0.54,0.18,0.911618,-0.814785,1.22267,-0.729367
0.55,0.18,0.954248,-0.792827,1.24063,-0.693265
0.56,0.18,0.99524,-0.770358,1.25855,-0.658712
0.57,0.18,1.03442,-0.747455,1.27621,-0.625721
0.58,0.18,1.07163,-0.724189,1.29338,-0.594289
0.59,0.18,1.10669,-0.700635,1.30983,-0.564397
0.6,0.18,1.13945,-0.676861,1.32533,-0.536013
0.61,0.18,1.16977,-0.652939,1.33966,-0.5091
0.62,0.18,1.1975,-0.628935,1.35261,-0.483609
0.63,0.18,1.22251,-0.604914,1.36398,-0.459491
0.64,0.18,1.24467,-0.58094,1.37357,-0.43669
0.65,0.18,1.26387,-0.557073,1.38119,-0.41515
0.66,0.18,1.28,-0.53337,1.38668,-0.394815
0.67,0.18,1.29297,-0.509886,1.38988,-0.375628
0.68,0.18,1.30269,-0.486672,1.39063,-0.357533
0.69,0.18,1.30909,-0.463777,1.38882,-0.340477
0.7,0.18,1.31211,-0.441245,1.38432,-0.324406
0.71,0.18,1.3117,-0.419117,1.37703,-0.30927
0.72,0.18,1.30781,-0.39743,1.36686,-0.295022
0.73,0.18,1.30042,-0.376218,1.35374,-0.281617
0.74,0.18,1.28951,-0.355511,1.33762,-0.269012
0.75,0.18,1.27509,-0.335334,1.31845,-0.257166
0.76,0.18,1.25716,-0.315708,1.29619,-0.246041
0.77,0.18,1.23574,-0.296652,1.27085,-0.235602
0.78,0.18,1.21087,-0.278179,1.24242,-0.225816
0.79,0.18,1.1826,-0.260299,1.21091,-0.216653
0.8,0.18,1.15098,-0.243017,1.17636,-0.208082
0.81,0.18,1.11609,-0.226334,1.1388,-0.200079
0.82,0.18,1.078,-0.210248,1.09831,-0.192618
0.83,0.18,1.03681,-0.194754,1.05495,-0.185676
0.84,0.18,0.992632,-0.179842,1.00879,-0.179232
0.85,0.18,0.945572,-0.165497,0.959946,-0.173268
0.86,0.18,0.895759,-0.151703,0.908514,-0.167765
0.87,0.18,0.843329,-0.138439,0.854616,-0.162706
0.88,0.18,0.788426,-0.125682,0.798381,-0.158079
0.89,0.18,0.731206,-0.113405,0.739948,-0.153868
0.9,0.18,0.67183,-0.101579,0.679466,-0.150062
0.91,0.18,0.610468,-0.0901721,0.617092,-0.146649
0.92,0.18,0.547299,-0.0791489,0.552993,-0.143621
0.93,0.18,0.482506,-0.0684727,0.487341,-0.140969
0.94,0.18,0.416279,-0.0581049,0.420315,-0.138685
0.95,0.18,0.348813,-0.0480046,0.352101,-0.136763
0.96,0.18,0.280308,-0.0381297,0.282889,-0.135198
0.97,0.18,0.210967,-0.0284368,0.212874,-0.133985
0.98,0.18,0.140995,-0.0188811,0.142254,-0.133121
0.99,0.18,0.0706032,-0.0094175,0.0712285,-0.132604
0,0.19,0,0,0,0
0.01,0.19,-0.0290099,-0.038243,0.0480011,-2.21976
0.02,0.19,-0.0578418,-0.0764216,0.0958433,-2.21868
0.03,0.19,-0.0863184,-0.114472,0.143369,-2.21689
0.04,0.19,-0.114264,-0.152329,0.190422,-2.21437
0.05,0.19,-0.141505,-0.189931,0.236849,-2.21111
0.06,0.19,-0.167872,-0.227214,0.282501,-2.20711
0.07,0.19,-0.193197,-0.264116,0.327235,-2.20234
0.08,0.19,-0.217318,-0.300578,0.37091,-2.19679
0.09,0.19,-0.240079,-0.336538,0.413395,-2.19045
0.1,0.19,-0.261328,-0.371938,0.454566,-2.18327
0.11,0.19,-0.280921,-0.406722,0.494308,-2.17525
0.12,0.19,-0.298721,-0.440835,0.532512,-2.16635
0.13,0.19,-0.314597,-0.474221,0.569084,-2.15653
0.14,0.19,-0.328428,-0.50683,0.603939,-2.14577
0.15,0.19,-0.340102,-0.538612,0.637003,-2.13401
0.16,0.19,-0.349516,-0.569519,0.668217,-2.12123
0.17,0.19,-0.356576,-0.599506,0.697534,-2.10737
0.18,0.19,-0.3612,-0.628529,0.724924,-2.09239
0.19,0.19,-0.363315,-0.656548,0.750369,-2.07622
0.2,0.19,-0.362859,-0.683525,0.773868,-2.05883
0.21,0.19,-0.359782,-0.709423,0.795439,-2.04015
0.22,0.19,-0.354046,-0.73421,0.815115,-2.02011
0.23,0.19,-0.345624,-0.757855,0.832947,-1.99867
0.24,0.19,-0.334501,-0.780332,0.849004,-1.97577
0.25,0.19,-0.320673,-0.801614,0.863375,-1.95133
0.26,0.19,-0.30415,-0.821682,0.876167,-1.92531
0.27,0.19,-0.284952,-0.840515,0.887503,-1.89766
0.28,0.19,-0.263113,-0.858097,0.897529,-1.86832
0.29,0.19,-0.238677,-0.874416,0.906405,-1.83726
0.3,0.19,-0.211701,-0.88946,0.914307,-1.80446
0.31,0.19,-0.182254,-0.903223,0.921428,-1.76991
0.32,0.19,-0.150416,-0.9157,0.927972,-1.73361
0.33,0.19,-0.116276,-0.92689,0.934155,-1.69559
0.34,0.19,-0.0799365,-0.936793,0.940197,-1.65592
0.35,0.19,-0.0415097,-0.945413,0.946324,-1.61467
0.36,0.19,-0.00111723,-0.952756,0.952757,-1.57197
0.37,0.19,0.0411094,-0.958833,0.959714,-1.52795
0.38,0.19,0.0850296,-0.963653,0.967397,-1.48279
0.39,0.19,0.130494,-0.967233,0.975996,-1.43669
0.4,0.19,0.177347,-0.969587,0.985672,-1.38989
0.41,0.19,0.225423,-0.970734,0.996564,-1.34262
0.42,0.19,0.274551,-0.970697,1.00878,-1.29516
0.43,0.19,0.324554,-0.969497,1.02238,-1.24776
0.44,0.19,0.37525,-0.967159,1.03741,-1.20068
0.45,0.19,0.426451,-0.963711,1.05385,-1.15419
0.46,0.19,0.477967,-0.959181,1.07167,-1.1085
0.47,0.19,0.529603,-0.953598,1.09079,-1.06384
0.48,0.19,0.581161,-0.946995,1.1111,-1.02037
0.49,0.19,0.632444,-0.939404,1.13246,-0.978257
0.5,0.19,0.683253,-0.930859,1.1547,-0.937612
0.51,0.19,0.733387,-0.921396,1.17764,-0.898528
0.52,0.19,0.782648,-0.91105,1.20106,-0.861065
0.53,0.19,0.830839,-0.899858,1.22476,-0.825256
0.54,0.19,0.877764,-0.887857,1.2485,-0.791115
0.55,0.19,0.923231,-0.875086,1.27206,-0.758633
0.56,0.19,0.967051,-0.861583,1.29519,-0.727786
0.57,0.19,1.00904,-0.847385,1.31766,-0.698538
0.58,0.19,1.04902,-0.832532,1.33924,-0.670842
0.59,0.19,1.08682,-0.817062,1.3597,-0.644645
0.6,0.19,1.12228,-0.801013,1.37881,-0.619887
0.61,0.19,1.15522,-0.784422,1.39637,-0.596507
0.62,0.19,1.18552,-0.767328,1.41218,-0.574442
0.63,0.19,1.21301,-0.749768,1.42602,-0.553627
0.64,0.19,1.23757,-0.731777,1.43773,-0.533999
0.65,0.19,1.25908,-0.71339,1.44713,-0.515497
0.66,0.19,1.27741,-0.694643,1.45407,-0.498062
0.67,0.19,1.29248,-0.675569,1.45839,-0.481635
0.68,0.19,1.30419,-0.6562,1.45997,-0.466161
0.69,0.19,1.31247,-0.636568,1.45869,-0.451589
0.7,0.19,1.31723,-0.616702,1.45445,-0.43787
0.71,0.19,1.31843,-0.59663,1.44714,-0.424957
0.72,0.19,1.31602,-0.576382,1.43671,-0.412807
0.73,0.19,1.30998,-0.555981,1.42308,-0.401378
0.74,0.19,1.30029,-0.535452,1.40622,-0.390633
0.75,0.19,1.28694,-0.514819,1.38609,-0.380536
0.76,0.19,1.26994,-0.494102,1.36267,-0.371054
0.77,0.19,1.24931,-0.473321,1.33597,-0.362156
0.78,0.19,1.22509,-0.452494,1.30598,-0.353813
0.79,0.19,1.19732,-0.431638,1.27275,-0.346
0.8,0.19,1.16607,-0.410766,1.2363,-0.338691
0.81,0.19,1.1314,-0.389893,1.1967,-0.331864
0.82,0.19,1.09341,-0.369029,1.15401,-0.325498
0.83,0.19,1.05218,-0.348186,1.1083,-0.319574
0.84,0.19,1.00784,-0.32737,1.05967,-0.314074
0.85,0.19,0.960483,-0.30659,1.00823,-0.308981
0.86,0.19,0.910258,-0.285851,0.954086,-0.304281
0.87,0.19,0.857302,-0.265156,0.897371,-0.299959
0.88,0.19,0.801765,-0.24451,0.83822,-0.296005
0.89,0.19,0.743809,-0.223912,0.776781,-0.292406
0.9,0.19,0.683602,-0.203364,0.71321,-0.289152
0.91,0.19,0.621322,-0.182865,0.647673,-0.286234
0.92,0.19,0.557155,-0.162413,0.580344,-0.283644
0.93,0.19,0.491291,-0.142005,0.511402,-0.281376
0.94,0.19,0.423929,-0.121637,0.441035,-0.279422
0.95,0.19,0.355274,-0.101306,0.369435,-0.277777
0.96,0.19,0.285533,-0.081006,0.296801,-0.276438
0.97,0.19,0.214918,-0.0607315,0.223334,-0.2754
0.98,0.19,0.143645,-0.0404766,0.149239,-0.27466
0.99,0.19,0.0719329,-0.020235,0.0747248,-0.274217
0,0.2,0,0,0,0
0.01,0.2,-0.031264,-0.0291931,0.0427747,-2.39044
0.02,0.2,-0.0623455,-0.0583606,0.0853986,-2.3892
